collaboration_id,platform_id,metric_date,impressions,clicks,likes,shares,comments
2076,2,2024-04-01,191437,1381,40122,3303,343
2076,2,2024-10-09,119962,634,15155,4181,1702
2076,2,2024-03-31,288153,19105,36736,978,2304
2076,2,2024-11-13,379648,19852,49393,1900,657
2076,2,2024-09-24,443209,4596,27194,4973,857
2076,2,2024-02-14,356773,7151,11198,2120,433
2077,5,2024-02-19,31661,1745,44647,1457,530
2077,5,2024-06-26,308590,3237,27307,1844,870
2077,5,2024-12-26,499581,8571,22062,1733,1227
2077,5,2024-04-06,336339,3662,1274,3068,1517
2077,5,2024-10-08,365842,19729,7143,585,2508
2077,5,2024-10-04,123094,4059,2882,1868,225
2077,5,2024-12-22,187593,4934,29679,172,834
2078,6,2024-05-10,383446,2341,35083,2247,1259
2078,6,2024-01-31,371709,9896,13810,4185,2887
2078,6,2024-01-06,260908,11675,23562,2243,152
2078,6,2024-06-22,400441,11910,43866,2612,2285
2078,6,2024-07-15,437535,10024,17417,2596,594
2079,5,2024-05-26,205767,12014,1621,3895,679
2079,5,2024-12-28,108947,3034,43847,2050,1121
2079,5,2024-02-27,321567,3269,42975,3569,628
2079,5,2024-10-17,270388,9812,17991,4412,906
2079,5,2024-07-13,451630,16069,49558,2757,906
2079,5,2024-12-27,35032,9856,36297,41,2157
2080,5,2024-01-26,84409,13199,8516,1920,2627
2080,5,2024-04-28,109506,4695,40558,3350,344
2080,5,2024-11-01,388870,8029,1364,78,544
2081,3,2024-08-16,321906,336,25451,2408,1830
2081,3,2024-04-17,445797,19847,48152,2614,2927
2081,3,2024-09-29,19245,816,48361,4462,2802
2081,1,2024-08-31,139058,10049,4666,746,1915
2081,1,2024-01-23,402799,15342,10305,1980,101
2081,1,2024-10-06,424454,19587,19363,3305,1666
2082,4,2024-03-21,325622,16872,4794,4816,2437
2082,4,2024-08-25,268620,17053,12416,2838,2093
2082,4,2024-11-25,403763,9043,12585,2261,2601
2082,4,2024-02-20,246671,14240,49939,2818,259
2082,4,2024-05-09,225938,563,10909,4919,333
2082,4,2024-11-09,113452,748,22864,996,638
2083,6,2024-02-03,315940,17415,5127,495,2402
2083,6,2024-09-21,399471,8648,17369,3340,1304
2083,6,2024-03-12,159877,17365,36702,1086,1751
2083,6,2024-07-03,71038,6619,18377,1755,242
2083,6,2024-06-09,22956,12665,14401,1048,1429
2083,6,2024-12-16,76419,18523,24318,3155,2432
2083,1,2024-01-08,103193,12133,10501,2344,2964
2083,1,2024-12-08,442219,3411,24122,2326,1210
2083,1,2024-08-22,325953,18880,21901,4269,295
2084,2,2024-06-11,364956,251,7553,1345,85
2084,2,2024-09-26,108526,16912,37817,1406,406
2084,2,2024-02-06,215696,6447,17561,4057,68
2084,2,2024-03-04,444361,13116,23926,2062,497
2084,2,2024-09-29,125490,16919,17888,1088,2514
2084,2,2024-12-20,356269,6984,41125,3429,877
2084,2,2024-02-24,249182,13377,42516,725,2331
2085,1,2024-04-21,6063,3704,20002,580,390
2085,1,2024-02-19,477459,1535,40695,2418,2756
2085,1,2024-11-02,263903,18813,40451,62,2736
2085,1,2024-06-21,216415,15545,39550,4497,1380
2085,1,2024-09-19,461978,13518,17036,4965,247
2085,1,2024-09-17,325102,12842,7784,4405,1269
2086,4,2024-05-18,97998,3300,6072,3426,2937
2086,4,2024-04-18,114683,9012,43405,486,507
2086,4,2024-08-10,209487,8179,14190,793,946
2087,1,2024-04-16,115985,15602,12735,3299,316
2087,1,2024-09-11,302566,17950,19219,2151,2625
2087,1,2024-10-01,305116,19831,32996,1666,1527
2087,1,2024-10-07,474781,16086,20226,2205,2161
2087,1,2024-06-27,105950,4006,9122,2200,263
2087,1,2024-09-16,452820,12312,40661,882,2797
2087,1,2024-08-07,153568,18439,41991,3799,2621
2087,5,2024-05-25,227198,10014,47803,156,225
2087,5,2024-02-29,403341,9082,38676,648,822
2087,5,2024-05-09,256267,1693,37266,2201,1913
2088,2,2024-07-21,73578,3656,25428,1939,281
2088,2,2024-06-23,246136,15183,27631,720,1447
2088,2,2024-08-26,151617,7332,22964,2686,2634
2088,2,2024-02-28,118259,12554,16910,4910,986
2089,3,2024-02-21,436364,12638,40774,2317,1527
2089,3,2024-03-13,297380,14137,28859,1338,1269
2089,3,2024-11-22,124718,9541,42986,4022,133
2089,4,2024-06-07,321377,5669,29514,4699,411
2089,4,2024-01-27,412051,5384,48717,3087,2531
2089,4,2024-09-14,417168,10246,43868,1213,2082
2090,1,2024-01-12,205155,13068,37260,272,1118
2090,1,2024-07-30,126304,14263,18632,1705,256
2090,1,2024-05-13,143591,15366,39897,3525,2676
2090,1,2024-11-18,261708,15016,42376,774,1299
2090,1,2024-08-17,202758,1540,26750,4004,2708
2090,1,2024-01-09,9742,3018,11441,4508,90
2090,1,2024-01-18,75681,9868,12878,571,2283
2090,2,2024-01-19,8473,16638,10583,2993,2861
2090,2,2024-04-21,112532,10288,14432,3281,1392
2090,2,2024-11-11,385706,9432,29353,105,736
2091,6,2024-03-04,337543,13366,12090,1922,1576
2091,6,2024-06-19,438145,18667,47591,2738,1746
2091,6,2024-08-26,366475,18835,31380,523,1146
2091,6,2024-12-31,351827,14321,33628,3047,1845
2091,6,2024-05-21,416544,18961,19739,2765,675
2091,6,2024-09-27,285830,5247,20958,393,2238
2091,6,2024-04-29,452908,6717,41055,3259,1911
2092,4,2024-01-22,347088,18635,10189,1359,1911
2092,4,2024-04-09,190741,11339,35335,3726,2388
2092,4,2024-08-31,234756,4845,40630,4225,2531
2092,4,2024-09-17,233192,4985,22224,3377,2392
2092,4,2024-04-10,423753,15804,19872,3393,2214
2092,4,2024-12-09,198570,8090,38032,4122,1140
2092,4,2024-11-26,19474,11952,20728,1725,1997
2093,2,2024-09-14,195718,17298,14203,4660,985
2093,2,2024-12-08,39208,7078,20024,10,1010
2093,2,2024-12-25,488475,13102,2996,3885,2733
2093,2,2024-04-15,338010,15998,30241,653,1406
2093,3,2024-07-18,39003,7986,42525,4334,210
2093,3,2024-07-16,484068,8900,39133,370,213
2093,3,2024-04-05,499307,16827,34379,13,2024
2094,6,2024-04-07,284211,7525,46433,433,1157
2094,6,2024-01-26,153003,16199,39812,2493,366
2094,6,2024-08-06,499874,3684,10127,1864,1674
2094,6,2024-07-12,86018,17732,40949,1627,2515
2094,1,2024-04-26,447476,10732,32301,2618,1841
2094,1,2024-05-11,471232,9661,24276,4424,665
2094,1,2024-07-01,342424,14901,17609,1409,919
2094,1,2024-09-13,415389,14849,11968,256,1072
2095,1,2024-10-18,114659,9225,21640,1714,70
2095,1,2024-04-26,322866,12166,6699,4739,1144
2095,1,2024-07-20,485605,17654,31006,4295,1901
2095,1,2024-12-21,59807,7934,40424,2874,121
2096,6,2024-12-13,461170,17154,24023,2199,871
2096,6,2024-04-11,222748,12935,23248,4239,2623
2096,6,2024-02-08,320290,8115,11251,14,2480
2096,6,2024-07-21,227263,14924,42454,1483,411
2097,2,2024-03-28,164363,14130,36194,2792,1835
2097,2,2024-10-03,281075,8489,13843,2451,1878
2097,2,2024-06-19,294041,11630,511,4495,205
2097,2,2024-09-20,344128,14108,4220,321,1285
2097,2,2024-12-13,245198,5013,27258,2681,601
2097,2,2024-09-19,473749,8452,25923,657,1336
2098,3,2024-07-21,168671,9902,14955,4712,496
2098,3,2024-01-12,185616,2741,190,3517,1500
2098,3,2024-08-03,454528,16976,35382,3107,2584
2098,3,2024-08-15,129084,17149,41564,1136,690
2098,3,2024-07-20,175205,11724,43917,4630,2440
2098,3,2024-12-10,375181,6949,13808,870,551
2098,3,2024-11-15,339733,8114,7941,2918,735
2098,5,2024-01-05,345985,758,22100,692,1744
2098,5,2024-07-30,332461,11651,9471,1713,1218
2098,5,2024-05-01,36045,18728,18075,3094,1396
2098,5,2024-08-24,153645,16991,4463,3441,1197
2099,1,2024-06-04,433993,12996,12248,2209,904
2099,1,2024-12-26,421844,3937,19304,1639,1363
2099,1,2024-08-12,7900,7918,16553,618,291
2099,1,2024-05-23,225768,6006,23133,4701,1366
2099,1,2024-05-26,53899,4924,32872,223,2768
2099,1,2024-11-09,145112,6494,546,2788,2773
2099,1,2024-06-18,111813,9105,4035,250,2434
2099,6,2024-07-29,238476,9405,34494,134,1129
2099,6,2024-02-25,46778,9977,20901,3746,1513
2099,6,2024-04-20,116799,19462,21660,535,1468
2099,6,2024-11-27,239063,8889,28066,140,1708
2099,6,2024-08-29,465435,16507,1722,4442,786
2100,4,2024-04-04,135034,14282,42937,2933,815
2100,4,2024-01-03,255668,5094,48593,1436,2407
2100,4,2024-10-21,462433,11938,22024,1202,286
2101,1,2024-08-16,499710,5677,46525,1914,410
2101,1,2024-05-13,293042,18088,38082,3634,2586
2101,1,2024-06-23,191909,12048,37344,3405,2078
2101,1,2024-05-16,62234,6238,36340,4657,2944
2101,1,2024-03-11,498356,17305,35875,4558,1911
2102,1,2024-07-16,473203,19449,46260,125,2276
2102,1,2024-06-10,405907,12907,39509,1049,212
2102,1,2024-03-21,279625,6416,22497,1099,2084
2102,1,2024-08-21,198168,15803,21583,3126,1776
2102,1,2024-09-02,114108,3364,24269,4455,2980
2102,3,2024-03-04,244861,3316,18004,3811,2520
2102,3,2024-07-15,292628,10559,5328,4902,2919
2102,3,2024-11-03,4594,15314,26096,2960,496
2102,3,2024-07-13,494266,4698,1707,1744,1351
2102,3,2024-01-21,266665,7279,49567,3234,2159
2103,6,2024-01-15,228187,15545,34584,2232,1275
2103,6,2024-10-28,394374,13688,17173,706,507
2103,6,2024-05-03,192805,17451,41311,4839,691
2103,6,2024-12-05,253862,247,1454,3119,2448
2103,6,2024-10-17,410102,4974,5700,4918,643
2103,6,2024-11-11,31141,5030,18715,2603,129
2104,3,2024-07-14,94889,9608,34863,3312,1113
2104,3,2024-05-15,301692,19430,35428,872,1426
2104,3,2024-10-29,356790,11242,6466,3750,1978
2104,3,2024-05-21,129398,9402,3418,1167,330
2104,3,2024-11-13,258659,2089,11152,151,1704
2104,3,2024-04-27,469757,8820,33914,1669,697
2105,4,2024-06-05,453133,16836,27804,1603,1090
2105,4,2024-02-15,192247,5383,6669,1723,2290
2105,4,2024-08-05,252125,10277,6242,3609,471
2105,4,2024-05-12,159625,16937,23104,69,1910
2105,5,2024-05-05,294452,8244,21883,3227,2139
2105,5,2024-05-24,189783,18225,24838,731,1766
2105,5,2024-03-24,484854,9201,33002,2251,903
2106,1,2024-09-18,467558,7180,47751,1905,2847
2106,1,2024-01-23,342106,8275,18732,4632,2241
2106,1,2024-02-06,431464,17166,45730,2614,2121
2106,1,2024-03-01,443311,4697,14020,4188,2784
2106,1,2024-11-20,428671,12888,29842,1802,2435
2106,1,2024-08-29,314755,12683,1799,222,2161
2106,1,2024-08-07,378954,60,42988,3991,2152
2106,4,2024-05-28,301011,19120,2386,1796,858
2106,4,2024-03-25,386666,12547,12888,845,735
2106,4,2024-12-10,399306,10941,42355,850,2739
2107,1,2024-08-12,223284,19612,34828,1703,2750
2107,1,2024-07-28,452808,15593,43558,989,985
2107,1,2024-10-24,10425,18177,36440,2957,2735
2107,1,2024-02-01,273346,10728,16920,1260,1136
2107,1,2024-01-26,63379,4889,33125,1419,1978
2107,1,2024-04-13,46033,12105,19216,1227,363
2107,4,2024-07-01,270679,17469,30631,423,1665
2107,4,2024-06-15,468303,15217,3481,1485,2757
2107,4,2024-05-15,140288,12055,9854,465,2392
2107,4,2024-09-30,65481,9721,33852,964,2267
2108,4,2024-05-31,282075,1665,42680,3001,2814
2108,4,2024-01-07,25151,17021,22068,763,1772
2108,4,2024-09-16,196305,550,20881,1139,2347
2108,4,2024-05-08,174806,8410,8207,188,1861
2108,4,2024-04-28,234711,4957,3521,4333,2092
2109,2,2024-04-03,187068,14701,17429,3195,1288
2109,2,2024-11-25,430166,9143,41890,2077,2153
2109,2,2024-01-23,226327,6542,42960,2160,1216
2109,2,2024-07-24,269311,1366,10715,1956,1196
2110,5,2024-09-07,12423,5964,26971,3593,2958
2110,5,2024-03-11,399631,14117,2743,891,2065
2110,5,2024-10-02,399221,353,15429,4294,482
2110,6,2024-06-10,325344,470,39563,4051,57
2110,6,2024-08-24,330520,17286,9501,2397,2263
2110,6,2024-12-22,43204,9747,37406,2403,1161
2110,6,2024-02-21,38691,3920,26084,2150,2319
2110,6,2024-08-03,131642,19451,18418,4474,2375
2111,3,2024-12-09,22135,19697,27296,2490,2363
2111,3,2024-07-14,169508,8555,24500,445,230
2111,3,2024-01-13,341668,16655,1573,4012,997
2111,3,2024-07-10,24142,3069,21679,1795,1138
2111,3,2024-10-01,149418,4628,38214,4579,274
2111,3,2024-06-10,294907,19131,32551,4307,930
2112,6,2024-01-14,322289,149,38151,230,1900
2112,6,2024-02-29,236900,1150,8313,4929,107
2112,6,2024-04-02,382400,16924,2513,944,921
2112,6,2024-05-07,443418,4421,31292,4273,66
2112,6,2024-11-11,60428,2908,37229,897,1226
2112,6,2024-09-23,290948,6226,30392,4005,840
2112,6,2024-07-03,444249,13964,45809,4077,294
2112,1,2024-05-30,317635,11172,22144,3339,2256
2112,1,2024-04-04,42317,80,27037,4996,218
2112,1,2024-10-03,284561,9837,1743,1631,2233
2112,1,2024-09-13,167809,6870,44424,2977,2341
2112,1,2024-07-16,198253,5042,12840,2589,1255
2112,1,2024-07-22,234172,11729,14378,4429,839
2112,1,2024-08-19,261603,19508,8565,4652,1368
2113,6,2024-05-27,19678,10785,29381,4776,786
2113,6,2024-08-23,202658,218,9695,4587,2226
2113,6,2024-07-12,193228,4663,38646,4192,88
2113,6,2024-01-24,67064,8418,25861,536,1190
2113,6,2024-02-12,77257,4239,22290,4588,36
2113,6,2024-05-15,448715,16694,17268,4647,1477
2114,1,2024-02-28,2046,11911,23912,4779,1620
2114,1,2024-09-07,391095,4428,45971,4256,1963
2114,1,2024-10-02,136053,2597,34723,2971,1597
2115,4,2024-12-15,404292,17448,33741,3326,2968
2115,4,2024-04-21,91832,3561,25410,1379,878
2115,4,2024-10-28,71949,13829,23213,4023,761
2115,4,2024-05-12,453037,8448,16921,1558,2087
2115,4,2024-02-01,232184,14634,18498,2142,745
2115,4,2024-02-17,154694,19625,21827,372,1263
2116,6,2024-11-05,136191,15317,43951,3355,1158
2116,6,2024-06-07,341149,3271,22684,445,2862
2116,6,2024-09-07,324330,10844,34131,2659,807
2116,6,2024-03-17,229050,12707,8540,2867,712
2116,6,2024-10-15,247062,3089,28132,4943,2826
2116,6,2024-06-02,135938,8445,10883,2115,2454
2116,5,2024-09-04,301549,13698,15532,2719,1989
2116,5,2024-09-22,150503,12623,4220,837,818
2116,5,2024-09-30,136808,10305,5821,1553,27
2116,5,2024-03-12,316928,18917,1877,1927,104
2116,5,2024-04-18,391037,15687,8825,219,2500
2116,5,2024-07-10,217832,5180,22801,246,1444
2116,5,2024-09-17,488462,12042,41619,1166,476
2117,3,2024-10-17,251586,8522,8988,519,198
2117,3,2024-08-05,347893,14005,18318,3202,1919
2117,3,2024-08-09,123248,14418,25964,291,1924
2117,3,2024-07-21,404225,593,28427,2404,552
2117,3,2024-02-05,363505,4411,10007,1508,2669
2118,2,2024-10-02,276157,12131,8224,1897,2282
2118,2,2024-05-21,65399,12381,46599,2351,2312
2118,2,2024-08-19,302199,18127,42541,2522,1971
2118,2,2024-11-23,134965,982,7526,4575,255
2118,2,2024-09-08,214798,17110,7524,1883,84
2119,1,2024-01-03,122883,10751,25503,701,1082
2119,1,2024-11-03,456086,8349,47795,4937,689
2119,1,2024-04-09,489432,13110,7736,997,2673
2120,3,2024-08-23,255070,8562,29396,3832,859
2120,3,2024-02-07,117117,7074,17578,773,428
2120,3,2024-09-05,416589,1552,9625,3831,555
2120,3,2024-10-19,379049,8233,21833,2874,2341
2120,3,2024-09-03,127661,5119,45077,4155,1632
2120,3,2024-10-13,443927,15901,4263,3875,2682
2120,2,2024-06-09,399694,1924,12086,2200,2076
2120,2,2024-04-10,315041,19347,7583,1163,157
2120,2,2024-07-25,352006,2548,44398,2770,1395
2120,2,2024-11-09,271419,19186,48795,1537,2156
2120,2,2024-04-21,238103,15336,23293,1487,2965
2120,2,2024-03-22,490994,6359,22846,3099,1468
2121,2,2024-02-11,385218,10405,8086,4636,586
2121,2,2024-09-11,337843,10862,45483,2306,392
2121,2,2024-01-04,221534,15929,23370,4216,1456
2121,2,2024-09-25,494575,17444,15034,2254,1562
2121,2,2024-03-20,497267,10790,45454,4365,214
2122,1,2024-02-27,306479,2399,4517,922,1649
2122,1,2024-09-16,474501,18338,116,1499,2063
2122,1,2024-03-02,92677,10811,38367,2901,1101
2122,1,2024-03-31,189134,1684,17881,2010,1235
2122,1,2024-06-03,71020,13958,43897,1029,98
2122,5,2024-09-09,48066,9510,35289,4631,139
2122,5,2024-09-18,23893,8450,38256,2485,1872
2122,5,2024-10-29,191856,6636,19504,1924,973
2122,5,2024-01-31,198080,12941,27718,3319,170
2122,5,2024-05-25,178233,4998,49342,1897,1722
2123,1,2024-03-09,115014,17492,10614,1351,155
2123,1,2024-07-10,6637,6034,23137,4393,256
2123,1,2024-03-20,293155,8641,28090,4504,802
2123,1,2024-01-19,416793,11017,15176,3895,2188
2123,1,2024-11-17,162997,633,38593,4310,1735
2123,1,2024-08-09,265163,3889,39659,4385,1594
2123,1,2024-05-27,364087,17170,28016,2291,2723
2123,6,2024-08-10,164391,18677,13086,2985,662
2123,6,2024-05-08,274403,11988,31641,822,672
2123,6,2024-03-05,339830,5145,10539,3980,28
2123,6,2024-03-04,53045,18746,9092,1850,1394
2123,6,2024-08-19,125235,15952,43077,1731,2450
2123,6,2024-05-03,474192,6169,24348,324,308
2124,6,2024-03-29,83160,15619,43238,781,2359
2124,6,2024-08-08,470107,15505,42397,113,926
2124,6,2024-03-04,7004,10752,13253,4053,487
2124,6,2024-09-30,18700,19445,34679,1212,89
2124,6,2024-06-13,496233,8168,43097,1591,1878
2124,6,2024-12-17,466491,16213,22035,1803,319
2124,6,2024-03-26,277373,9084,29314,4874,1040
2124,5,2024-04-23,43779,12013,49126,1168,334
2124,5,2024-07-27,228091,8481,45032,2084,1175
2124,5,2024-06-24,386678,418,41849,3823,2763
2124,5,2024-05-14,98474,2522,31298,4238,2047
2125,2,2024-04-26,14865,1674,22605,3868,1461
2125,2,2024-03-29,422367,11033,32555,3017,2807
2125,2,2024-09-21,100841,12502,18627,4963,2791
2125,2,2024-03-12,291637,19880,26049,3304,2290
2125,2,2024-02-13,4752,14239,42924,1880,38
2125,2,2024-01-14,483737,15806,44595,1350,401
2125,2,2024-10-19,447708,5640,49797,3237,2829
2126,5,2024-05-06,379624,11048,14946,4449,665
2126,5,2024-03-01,481545,17005,7115,236,2231
2126,5,2024-10-16,214602,9438,8947,2238,2733
2126,5,2024-05-02,91929,2641,17336,3814,1200
2126,5,2024-10-27,120029,10773,16693,4704,1258
2126,6,2024-01-03,321095,16293,48698,3046,2119
2126,6,2024-08-29,382949,16022,43640,3567,2691
2126,6,2024-10-31,276313,15823,37599,3248,90
2127,5,2024-08-16,468999,1986,40036,4834,2544
2127,5,2024-04-15,192767,8845,45925,1328,1858
2127,5,2024-08-07,469912,4204,39481,1734,346
2127,5,2024-08-28,483468,15415,2379,4019,1835
2127,5,2024-03-11,413892,7974,43313,290,2743
2127,5,2024-11-19,378150,14126,28235,4762,1208
2127,5,2024-03-01,223425,6143,2447,2047,464
2128,3,2024-10-24,65459,10835,30568,1607,436
2128,3,2024-06-09,494911,6221,2049,2917,2489
2128,3,2024-07-23,60470,12704,1268,2977,113
2128,3,2024-07-07,358017,932,16218,2726,384
2128,3,2024-09-25,433633,6706,33483,3287,175
2128,2,2024-12-08,399970,635,1267,4590,448
2128,2,2024-10-19,395936,18280,8971,1351,2691
2128,2,2024-03-15,286726,8005,9542,4552,2599
2128,2,2024-11-22,350219,546,750,3318,1295
2128,2,2024-07-02,202411,9901,10985,2246,1309
2129,6,2024-02-05,313410,14895,10525,1937,2315
2129,6,2024-07-24,53968,4824,19079,1370,2722
2129,6,2024-03-08,339020,5783,28698,834,1642
2129,6,2024-08-15,124857,8046,26032,3371,183
2129,6,2024-07-11,102499,17133,38368,2301,1047
2129,6,2024-06-16,87674,9703,40272,143,2623
2129,6,2024-06-20,451886,9629,47192,558,904
2129,5,2024-04-14,236264,3044,23401,1987,1511
2129,5,2024-08-26,312721,11160,15114,4981,2856
2129,5,2024-06-03,383645,11094,42832,2995,2479
2129,5,2024-03-08,287242,3604,47147,2643,2855
2130,2,2024-06-12,163511,15514,15781,3130,1504
2130,2,2024-04-08,46814,18798,15576,1611,1652
2130,2,2024-07-14,178490,4760,43929,15,985
2130,1,2024-05-19,213361,2923,9323,4222,48
2130,1,2024-07-03,330338,10060,15390,4717,2897
2130,1,2024-02-23,493355,6801,8855,1289,1517
2130,1,2024-11-20,175975,13930,49885,260,205
2130,1,2024-02-26,31440,3742,19191,2799,1259
2131,4,2024-10-12,499483,7847,28079,2255,916
2131,4,2024-08-25,136952,16712,9268,3307,552
2131,4,2024-04-22,77148,18697,43118,4559,1684
2131,4,2024-12-27,498379,3236,36585,4128,2523
2131,4,2024-02-08,265118,12964,12968,2885,2461
2131,4,2024-02-12,75223,8682,28763,52,1141
2131,1,2024-02-19,336289,4813,16874,268,539
2131,1,2024-11-23,38822,9403,3675,4775,401
2131,1,2024-05-26,417265,19310,46253,1256,384
2131,1,2024-05-18,48841,14399,6801,194,2907
2132,1,2024-11-04,48336,10492,18656,450,678
2132,1,2024-03-20,405571,8957,35684,504,1704
2132,1,2024-05-10,91540,404,20378,4563,2265
2133,4,2024-04-09,109770,5645,1351,514,2947
2133,4,2024-04-06,228339,16857,14304,4808,1897
2133,4,2024-01-31,16121,15150,12490,2207,2321
2133,4,2024-06-22,101073,17631,43095,938,42
2133,4,2024-03-04,494136,8026,27861,717,354
2133,4,2024-12-20,184603,1356,48968,3303,1275
2133,5,2024-06-30,199850,13013,6211,1595,2505
2133,5,2024-08-02,38308,2650,3545,3939,1625
2133,5,2024-11-21,406858,8665,29802,1859,1197
2133,5,2024-01-20,330106,7916,28163,835,2776
2133,5,2024-09-29,137007,1202,26328,779,1135
2133,5,2025-01-04,365584,17515,42207,2600,1117
2134,6,2024-01-17,431938,1705,33669,827,285
2134,6,2024-09-16,152118,13200,20800,62,842
2134,6,2024-03-09,498866,820,49210,3703,2001
2134,6,2024-04-04,213407,3025,21543,3540,2241
2134,6,2024-05-21,322239,7545,44507,2000,459
2134,6,2024-12-02,149286,14568,26529,4298,2940
2135,4,2024-07-25,119380,17843,35636,1885,1197
2135,4,2024-10-07,470223,13862,42994,1716,2807
2135,4,2024-01-17,38182,17229,36224,2431,1281
2135,4,2024-06-22,443528,110,45532,1325,1503
2135,4,2024-03-23,295166,8836,14545,926,627
2136,5,2024-07-09,143307,7594,7941,1863,160
2136,5,2024-05-03,196272,5915,38881,2549,1850
2136,5,2024-03-31,334984,6565,37748,157,45
2136,5,2024-07-14,234211,6101,33628,1300,1333
2136,5,2024-05-07,349906,3030,42628,712,855
2136,5,2024-04-11,237903,15883,13795,2275,575
2136,1,2024-08-12,228370,18996,29869,4631,1959
2136,1,2024-01-28,454901,19805,40444,4557,2643
2136,1,2024-05-18,191727,5476,9186,249,1349
2137,5,2024-12-30,252356,19686,34616,4362,1141
2137,5,2024-12-10,386952,12081,20522,2494,668
2137,5,2024-12-27,250071,7241,280,2847,2124
2137,5,2024-02-29,216019,7679,47217,78,2077
2137,5,2024-02-12,334742,17107,15002,1463,2148
2137,5,2024-03-06,187326,18803,21353,3760,733
2137,5,2024-08-15,234864,14100,43654,4237,1971
2138,6,2024-10-08,424801,15276,26404,295,1402
2138,6,2024-11-06,48128,4480,42295,3704,2324
2138,6,2024-09-12,452688,4562,32831,4509,596
2138,6,2024-05-12,417322,14100,13096,2847,2281
2138,6,2024-12-10,181481,19917,14352,1191,298
2138,6,2024-02-05,326567,18280,21736,2879,1591
2138,6,2024-06-20,428701,15799,25486,4476,50
2138,4,2024-09-11,279774,4634,39216,1409,1735
2138,4,2024-09-17,494704,17863,46987,4270,1513
2138,4,2024-02-14,186214,11377,41414,832,2411
2139,3,2024-06-19,424063,14422,43468,4580,319
2139,3,2024-07-29,339173,3701,30644,1240,802
2139,3,2024-03-02,131572,886,17380,1012,1358
2139,3,2024-05-09,183872,10016,34057,822,774
2139,3,2024-09-01,23324,5982,28116,4216,2387
2139,3,2024-12-06,94234,1905,1150,2788,2257
2139,1,2024-01-26,321364,7982,22627,3696,1200
2139,1,2024-05-26,473020,2190,34647,868,1173
2139,1,2024-08-01,460178,19442,43464,2813,2790
2139,1,2024-11-25,24328,15649,48499,534,2916
2140,4,2024-02-06,413690,12277,49582,4119,228
2140,4,2024-05-11,219587,11568,29865,1079,322
2140,4,2024-02-21,289963,14694,9747,4130,2897
2140,4,2024-10-03,136747,6759,21763,3832,2541
2140,4,2024-12-10,454953,1596,12731,3075,1569
2141,6,2024-02-26,37233,13801,39227,4937,2057
2141,6,2024-08-05,2462,16206,32439,4274,2891
2141,6,2024-06-04,394312,988,14887,901,2769
2141,6,2024-01-19,196581,19850,44293,2743,1002
2141,6,2024-04-05,491476,11915,45906,106,2081
2141,2,2024-09-24,14756,8671,43825,1152,1551
2141,2,2024-08-20,74456,14189,38452,3407,1593
2141,2,2024-10-16,71518,9836,49381,4855,1133
2141,2,2024-08-24,141605,12396,40976,1512,1342
2141,2,2024-11-15,229972,13693,37151,1055,1029
2142,6,2024-11-28,171223,17385,18008,486,863
2142,6,2024-06-19,75158,13447,9229,600,703
2142,6,2024-02-01,151908,446,31008,4513,1260
2142,6,2024-05-19,126609,15497,7357,390,120
2142,6,2024-05-02,49590,10542,15000,744,624
2142,6,2024-02-04,440795,8587,2226,4495,182
2143,5,2024-04-12,411513,14756,25777,1815,294
2143,5,2024-06-22,264746,13670,39159,188,1257
2143,5,2024-07-06,43543,7881,10540,1740,491
2143,5,2024-02-17,128720,14947,6904,4577,2801
2143,5,2024-05-08,149900,18130,43304,1941,151
2143,5,2024-09-23,499697,12508,48692,1981,1960
2144,3,2024-02-24,80931,14147,32607,3992,80
2144,3,2024-08-14,315927,8829,4132,2270,531
2144,3,2024-09-26,94697,8533,35088,4386,993
2144,5,2024-06-06,144268,14046,34928,1509,2818
2144,5,2024-12-16,477749,1984,17581,163,338
2144,5,2024-10-08,6816,16149,40185,2298,2445
2145,2,2024-01-05,355442,516,41796,3389,1440
2145,2,2024-11-14,196773,7395,16601,3847,2335
2145,2,2024-06-29,362782,15883,25310,2682,298
2145,2,2024-04-23,319953,14378,3381,789,888
2145,2,2024-02-22,118656,4257,5928,243,1996
2145,2,2024-11-23,7138,7426,11198,2317,1892
2145,2,2024-03-15,463352,14947,45386,957,606
2145,1,2024-06-02,211420,7557,38729,2546,2165
2145,1,2024-05-15,45098,18392,19283,4636,2069
2145,1,2024-08-13,488766,7456,20647,46,601
2145,1,2024-10-03,447269,12076,288,842,1076
2146,4,2024-09-25,320630,15009,28734,1782,1444
2146,4,2024-04-15,359791,13692,49521,4227,1743
2146,4,2024-12-19,199804,14173,47541,4929,1706
2146,4,2024-02-05,233066,1350,11936,3884,1920
2146,4,2024-07-01,389866,18768,5092,717,87
2146,4,2024-08-24,361188,5508,16853,4311,882
2147,4,2024-02-24,394212,13674,31368,47,435
2147,4,2024-01-15,125323,16219,30736,2727,1720
2147,4,2024-07-09,278862,14168,43805,2626,2416
2147,4,2024-05-23,210580,15767,45600,1718,2281
2147,4,2024-11-30,377479,11222,12201,1426,439
2147,6,2024-08-19,222744,13173,18074,2955,2288
2147,6,2024-01-29,245601,2886,39363,508,1677
2147,6,2024-05-25,175774,15212,46809,445,167
2147,6,2024-03-23,146236,13048,10062,4784,1506
2147,6,2024-12-09,448233,12558,24881,4152,106
2147,6,2024-07-08,38405,2297,41319,4746,1248
