collaboration_id,platform_id,metric_date,impressions,unique_reach,clicks,likes,shares,comments,leads,conversions,revenue_generated,is_verified,lead_quality_score
444,1,2022-06-26,135184,82887,12405,8184,5719,2338,,,,True,
444,1,2022-07-01,275512,153115,11424,4131,5822,2310,,,,True,
444,1,2022-06-23,292331,196867,12982,10035,9586,4661,,,,True,
444,1,2022-06-22,174930,147357,20213,10802,5927,4512,,,,True,
445,1,2023-12-22,66170,54483,4984,2803,258,165,564,,,True,17
445,1,2023-10-12,362716,224684,9071,8569,2582,10246,2390,,,False,11
445,1,2023-11-18,372757,233666,24314,51859,9580,3367,6978,,,True,46
445,1,2023-10-24,489886,340974,19171,32242,7166,5865,2765,,,True,18
445,1,2023-12-19,115382,77089,12939,17979,4927,2775,1498,,,False,48
446,3,2023-12-17,229276,161645,9056,30146,4224,5931,2242,,,True,53
446,3,2023-10-09,2988,1917,272,469,20,4,40,,,True,42
446,3,2023-11-02,231793,153456,24707,21280,6599,6598,7012,,,True,35
446,4,2023-12-02,246852,174517,18363,9478,10337,4209,2058,,,True,26
446,4,2023-11-03,465232,293230,44371,82367,12208,10663,4661,,,True,51
446,4,2023-11-29,400465,337761,17478,31905,14931,10649,2609,,,True,44
447,4,2023-11-02,461697,286723,50174,7265,2364,8754,10065,,,True,16
447,4,2023-11-01,173013,109292,13585,23819,5719,4468,804,,,True,57
447,4,2023-12-24,21393,15462,1462,2384,653,247,362,,,True,40
447,4,2023-12-19,496375,340124,47326,13837,23103,10044,11515,,,False,26
447,4,2023-12-07,246989,151077,33487,27878,10520,4405,9397,,,True,50
448,4,2024-08-12,463790,298741,45213,29127,5340,6836,,,,True,
448,4,2024-07-20,85197,67436,11561,8991,3395,1212,,,,True,
448,4,2024-09-07,36337,27370,2522,6737,1083,444,,,,True,
449,6,2024-08-04,400635,228779,5803,44961,6914,11981,,,,True,
449,6,2024-08-27,220480,150979,30383,41619,4380,5394,,,,True,
449,6,2024-08-06,288447,230634,25225,10752,11174,7315,,,,True,
449,6,2024-08-14,257686,200335,25080,44088,6683,7071,,,,True,
450,5,2024-09-18,52887,40496,3103,10571,2070,1395,,,,True,
450,5,2024-07-14,374454,231439,40763,23530,8736,4895,,,,True,
450,5,2024-09-23,168725,111446,11219,17524,4245,771,,,,True,
450,5,2024-08-26,438075,274513,37955,81119,2487,9962,,,,False,
450,5,2024-07-09,31490,24370,1512,5007,601,72,,,,True,
450,5,2024-09-11,452148,383627,7744,40844,21920,981,,,,True,
450,5,2024-08-12,318882,221903,29274,34940,2839,7097,,,,True,
451,6,2024-02-08,136092,115469,14910,16247,5076,724,,,,True,
451,6,2024-01-29,60744,47932,6067,7492,2113,1491,,,,True,
451,6,2024-02-18,432518,351685,64380,40923,20346,6813,,,,True,
451,6,2024-02-02,438970,315218,64516,60020,16077,12593,,,,True,
451,6,2024-02-06,35588,29291,4538,2537,1733,804,,,,True,
452,4,2024-01-23,375216,251541,44087,11367,5697,2816,,,,False,
452,4,2024-02-16,32621,27365,1046,2662,1300,76,,,,True,
452,4,2024-02-20,472558,274027,49850,80749,11236,2496,,,,True,
452,4,2024-02-18,813,553,120,144,23,17,,,,True,
452,4,2024-01-27,54284,37006,2161,10418,78,1429,,,,True,
452,4,2024-02-09,94058,79937,6978,11117,2893,158,,,,True,
452,4,2024-02-01,268789,192003,6476,49082,5631,3368,,,,True,
452,6,2024-02-17,164083,102383,3291,21604,8134,2898,,,,True,
452,6,2024-01-22,162494,137905,7828,16521,2833,417,,,,True,
452,6,2024-01-29,423547,292339,57088,16916,13983,8801,,,,True,
452,6,2024-02-11,11742,7834,1610,831,469,131,,,,True,
453,6,2025-06-25,15972,12146,2107,1589,89,78,,,,True,
453,6,2025-06-04,352829,199922,43733,32485,7943,4506,,,,True,
453,6,2025-06-15,344424,189872,14742,44994,5031,6609,,,,True,
453,6,2025-06-16,363100,293650,53338,22778,6322,7747,,,,True,
453,3,2025-06-27,126203,106363,10437,24127,2928,809,,,,True,
453,3,2025-06-04,407225,322496,52945,62659,18617,7021,,,,True,
453,3,2025-06-29,174693,139692,5009,5405,1194,2406,,,,True,
453,3,2025-07-05,182837,137068,26959,2120,8819,1012,,,,True,
453,3,2025-05-31,19436,13967,1640,3479,273,71,,,,True,
453,3,2025-06-23,180683,149698,16647,30553,8744,3042,,,,True,
453,3,2025-07-08,91377,75827,4981,7808,765,1149,,,,True,
454,1,2025-06-02,175992,131933,3309,4682,7077,5032,,,,True,
454,1,2025-06-24,234718,178018,14283,40967,2543,6207,,,,True,
454,1,2025-06-11,175913,108250,22326,7529,7094,1538,,,,True,
454,3,2025-07-03,222331,168152,5709,41843,4763,797,,,,True,
454,3,2025-06-01,198002,113471,6101,28310,9084,4619,,,,True,
454,3,2025-06-04,426435,252595,54822,68342,19293,9995,,,,False,
454,3,2025-07-09,355184,249700,52294,3714,5050,7472,,,,True,
454,3,2025-07-01,378271,258290,36374,42251,1185,9593,,,,True,
455,6,2024-06-05,349689,272510,45821,51826,12914,1560,3846,,,True,49
455,6,2024-06-09,256107,198796,24126,2964,434,6581,3158,,,True,24
455,6,2024-06-14,319280,259187,17930,42889,15795,706,1437,,,True,37
455,6,2024-06-06,148674,113545,2010,29564,4176,3343,449,,,True,50
455,6,2024-06-10,497982,379990,28772,65683,18082,9990,7267,,,True,55
456,4,2024-06-03,51467,34651,3503,3482,107,256,732,,,True,19
456,4,2024-06-14,461924,294330,32437,43939,10014,3921,5722,,,True,29
456,4,2024-06-05,380130,292004,33921,66199,7766,2129,5571,,,True,48
456,4,2024-06-16,432295,310387,55112,52355,15053,4456,3786,,,True,38
456,2,2024-06-04,194195,131115,20615,20222,8772,869,3193,,,True,41
456,2,2024-06-02,451713,372981,44466,22633,6768,7980,6062,,,True,17
456,2,2024-06-05,486576,340794,50875,41484,15966,6101,7017,,,True,42
456,2,2024-06-14,459586,352609,64567,81221,4739,12290,15639,,,False,49
456,2,2024-06-03,77962,66109,10530,15281,2188,1183,1196,,,True,52
456,2,2024-06-06,468479,288241,61509,37091,19746,11055,10610,,,True,38
456,2,2024-06-08,62664,43939,743,4471,1610,1110,95,,,True,23
457,6,2024-06-06,335554,232252,28272,39351,15591,1551,2629,,,True,46
457,6,2024-06-12,196001,130197,7342,15755,8987,2553,627,,,True,41
457,6,2024-06-16,86080,50929,5853,4719,3486,1259,630,,,True,29
457,6,2024-06-04,108430,79577,10303,16589,1938,1175,3065,,,True,53
457,6,2024-06-15,408962,341601,13307,78831,19011,10492,1111,,,False,66
457,3,2024-06-09,296213,189238,38939,3959,11166,5970,7509,,,True,22
457,3,2024-06-03,407842,268941,16271,11477,17998,8007,3646,,,True,37
457,3,2024-06-12,390037,239907,55763,58439,2754,6368,14470,,,True,47
457,3,2024-06-02,449681,324640,7640,40770,14545,12964,872,,,True,45
457,3,2024-06-08,71668,55567,7864,2045,2395,199,396,,,True,19
457,3,2024-06-04,129946,100383,16693,5581,243,450,3114,,,True,24
458,2,2024-06-14,70361,45548,6529,13285,517,608,914,,,True,85
458,2,2024-06-07,404182,244302,29855,31850,13761,965,8920,,,True,69
458,2,2024-06-12,180999,109687,4339,33640,4849,2448,254,,,True,87
458,2,2024-06-05,121239,87865,7937,18854,3027,3047,2129,,,True,76
458,2,2024-06-13,8791,6834,1067,564,151,184,237,,,True,68
458,2,2024-06-06,129781,85727,10436,15946,2972,1916,2818,,,True,80
458,2,2024-06-04,379175,302891,40020,16590,6702,1817,8393,,,True,47
458,3,2024-06-06,369639,274871,34334,24050,13883,5140,5598,,,True,55
458,3,2024-06-08,399857,288237,48077,20351,8516,11062,12897,,,True,67
458,3,2024-06-03,377277,240390,37429,73888,11206,8082,2476,,,True,96
458,3,2024-06-15,230257,138585,33018,16835,7342,813,3968,,,True,57
458,3,2024-06-12,299840,202918,19832,14204,13747,5372,5371,,,True,63
459,1,2024-12-28,290932,214740,9169,50731,2217,662,2104,,,False,39
459,1,2024-12-20,16311,9447,746,1726,342,213,48,,,True,32
459,1,2025-01-01,169221,117867,15579,5154,7358,3934,3743,,,True,37
459,1,2024-12-18,233967,135571,25179,32154,9457,4737,1308,,,True,47
459,1,2024-12-25,185593,130741,14425,8322,1609,1124,3814,,,True,31
459,1,2024-11-24,378352,286669,54560,34230,13425,1788,6784,,,True,42
459,1,2024-12-19,24026,20060,1401,2324,714,132,186,,,True,31
460,4,2023-12-08,243400,161116,17682,24819,5542,2012,,,,True,
460,4,2023-12-12,430825,253766,52510,67259,11662,6454,,,,False,
460,4,2023-12-23,349474,199507,18150,46459,7843,1283,,,,False,
460,4,2023-12-11,478892,331975,46996,67182,4757,7561,,,,True,
460,4,2024-01-06,216997,124903,22231,25935,591,5517,,,,True,
460,2,2024-01-03,416603,334700,57626,11298,2860,11721,,,,True,
460,2,2024-01-28,121224,80065,8394,16331,1576,3600,,,,True,
460,2,2024-01-14,81051,53046,3048,15135,3447,1427,,,,True,
460,2,2023-12-16,463748,305481,39178,68751,20675,7048,,,,True,
460,2,2024-01-11,6015,4164,531,167,22,93,,,,True,
460,2,2023-12-01,117939,87951,6092,11515,2348,3357,,,,True,
461,2,2023-12-05,136976,100378,13623,17180,4541,2799,,,,True,
461,2,2023-12-30,404692,292160,14021,78021,9157,5034,,,,True,
461,2,2023-11-23,117397,84998,13698,14179,483,2177,,,,True,
461,1,2023-12-09,76570,58446,2031,15177,1422,248,,,,True,
461,1,2023-11-14,233982,164518,30842,45242,9518,5980,,,,True,
461,1,2023-11-19,158027,126703,12673,4294,5895,1825,,,,True,
461,1,2024-01-01,395676,240817,55595,58797,14910,11796,,,,True,
461,1,2023-12-07,317354,214113,44537,32280,10092,1819,,,,True,
461,1,2023-12-31,166648,120690,14361,15619,3994,462,,,,True,
462,5,2024-01-26,482810,353198,45991,59989,2756,4577,,,,True,
462,5,2024-01-25,431513,359119,4886,58169,12565,3145,,,,True,
462,5,2023-11-16,55481,34045,1554,5923,585,1367,,,,True,
462,5,2024-01-11,82605,47027,5851,9380,2251,264,,,,True,
462,5,2023-11-23,44326,33597,5046,8787,1187,266,,,,True,
462,5,2023-12-05,196798,111965,18235,31750,7456,2895,,,,True,
462,5,2024-02-01,476130,313948,41954,18920,5611,5565,,,,True,
462,3,2023-12-23,411455,308619,48341,46872,17947,2527,,,,True,
462,3,2024-01-22,418555,259780,59884,47381,9418,7852,,,,True,
462,3,2024-01-13,381237,311902,22533,69398,12503,3701,,,,True,
462,3,2023-11-15,215740,152716,11514,32388,3028,1948,,,,True,
462,3,2024-01-06,18235,12517,567,1983,110,23,,,,True,
462,3,2023-12-06,289187,241400,32283,5599,8030,8127,,,,True,
462,3,2023-11-12,211851,163551,26404,40034,7999,4802,,,,True,
463,1,2023-11-13,6024,3509,534,794,268,149,,,,True,
463,1,2023-12-22,258356,204389,11987,27105,1263,1847,,,,True,
463,1,2024-01-18,405223,311601,58218,33072,16887,9639,,,,True,
464,5,2022-10-16,232594,147220,21019,45372,2496,3467,,,,True,
464,5,2022-11-07,78040,46579,10234,11046,3595,463,,,,True,
464,5,2022-10-18,485398,277783,4889,25012,7386,8219,,,,True,
464,5,2022-11-04,128884,82033,6940,9201,1168,2372,,,,False,
464,5,2022-10-23,476702,352768,21618,16592,10210,9107,,,,True,
465,2,2022-10-22,255729,175243,37518,22463,457,4205,,,,True,
465,2,2022-10-14,166743,120751,15825,4618,6305,2510,,,,True,
465,2,2022-10-28,204378,139130,7909,19177,5499,2279,,,,True,
465,2,2022-10-11,157492,110526,14707,21922,7127,4140,,,,True,
465,2,2022-10-17,128814,75223,12681,14387,6183,1114,,,,True,
465,2,2022-10-20,315558,261853,6005,29244,13369,3245,,,,True,
465,2,2022-10-27,132082,91564,10259,7268,4275,436,,,,True,
465,3,2022-10-25,427700,244564,55604,54728,19871,9804,,,,True,
465,3,2022-10-23,246430,160089,19465,43221,6741,7202,,,,True,
465,3,2022-10-20,98751,78427,1547,15603,4541,1025,,,,False,
465,3,2022-10-21,150788,98796,3899,8100,2530,1743,,,,False,
465,3,2022-11-06,382893,275752,34472,23998,17747,3608,,,,True,
466,5,2024-08-20,492143,401098,8733,96465,10292,3871,,,,True,
466,5,2024-08-24,415439,252763,45663,52503,10029,11652,,,,True,
466,5,2024-08-31,352059,250845,31630,70246,3050,2250,,,,True,
466,5,2024-10-24,312142,209447,3125,32186,7788,6007,,,,True,
466,5,2024-09-05,264870,197458,23118,41815,10476,7824,,,,True,
466,5,2024-09-07,493041,334023,8202,92235,11501,8800,,,,True,
466,1,2024-10-01,298934,209210,26818,31308,12169,8360,,,,True,
466,1,2024-09-25,415192,337897,7363,54843,6059,4795,,,,False,
466,1,2024-09-28,369733,218936,24388,70093,16579,8189,,,,True,
466,1,2024-08-10,388691,216952,8332,72500,12047,8399,,,,True,
467,3,2024-09-27,271448,162190,13721,14968,4694,2666,,,,True,
467,3,2024-09-21,184645,125116,4976,17942,3075,3312,,,,True,
467,3,2024-08-25,380656,317345,27377,23909,12271,6492,,,,True,
467,3,2024-10-03,309992,243640,39878,30214,830,4859,,,,True,
468,6,2024-10-09,401482,244962,34963,4184,4253,4964,,,,True,
468,6,2024-09-18,250700,148559,20813,43968,11866,492,,,,True,
468,6,2024-09-16,366565,308693,21586,59209,15670,4711,,,,True,
468,5,2024-08-15,166999,111294,7335,15945,396,4676,,,,True,
468,5,2024-08-23,495606,350000,28102,47311,21803,8497,,,,True,
468,5,2024-10-14,151906,128141,16938,6444,780,2236,,,,True,
468,5,2024-08-20,1822,1478,126,84,4,52,,,,True,
469,1,2024-08-11,358834,296539,13846,62245,14044,8298,,,,True,
469,1,2024-09-28,222475,151931,8421,18907,3884,2891,,,,True,
469,1,2024-10-17,249433,173162,37264,19076,4597,5925,,,,True,
469,1,2024-09-09,395500,311347,20046,64888,6566,8940,,,,True,
469,6,2024-10-07,20999,12676,2233,3414,569,395,,,,True,
469,6,2024-10-30,34417,19195,2948,2437,583,481,,,,True,
469,6,2024-08-23,254481,178430,29481,40461,8101,597,,,,False,
469,6,2024-09-21,151563,126154,1863,9759,2898,3620,,,,True,
469,6,2024-08-08,491401,382711,44805,15832,9616,7944,,,,True,
469,6,2024-09-13,402380,303458,10478,30268,7632,4864,,,,True,
470,4,2024-10-28,231422,173351,13857,4165,10116,2324,,,,True,
470,4,2024-09-12,18282,15259,1600,661,579,30,,,,True,
470,4,2024-08-09,299700,220846,4555,40056,4854,7162,,,,True,
470,4,2024-09-11,174581,118912,10258,24832,7836,4348,,,,True,
471,5,2023-10-02,295371,181730,15064,10816,2679,3403,,,,True,
471,5,2023-09-23,480907,371808,37429,52686,5687,5354,,,,True,
471,5,2023-09-07,405665,259234,40564,18236,5815,7888,,,,True,
471,5,2023-08-26,331153,264571,22179,47502,11222,669,,,,False,
471,1,2023-08-29,310720,255459,33995,4180,10990,8177,,,,True,
471,1,2023-09-04,455466,354435,55505,40651,14559,11579,,,,True,
471,1,2023-08-26,5871,4439,368,882,20,104,,,,True,
472,3,2023-08-17,499836,363378,72778,89286,24248,14404,,,,True,
472,3,2023-09-13,54316,33505,678,9397,1506,652,,,,True,
472,3,2023-10-04,95203,68056,5814,2781,1272,816,,,,True,
472,3,2023-08-13,80959,53506,3434,3190,1466,1071,,,,True,
472,2,2023-09-19,455021,272348,52704,81181,8362,7028,,,,True,
472,2,2023-09-14,306873,255485,24046,24283,8657,5921,,,,True,
472,2,2023-09-10,323930,254315,8669,58861,10673,1165,,,,True,
472,2,2023-09-07,260565,150662,18083,46855,2462,7347,,,,True,
472,2,2023-08-24,139465,111611,16428,13260,6267,1486,,,,True,
472,2,2023-10-01,138121,107709,8535,12669,2059,1520,,,,True,
473,3,2023-09-20,387707,282568,43413,31067,2027,7956,,,,True,
473,3,2023-10-09,463695,270960,18866,68977,10981,1062,,,,True,
473,3,2023-10-02,254835,203497,7366,31741,10376,6225,,,,True,
473,3,2023-09-08,312047,208339,17330,12890,14057,7703,,,,True,
474,3,2025-06-26,163549,111371,20980,29401,190,971,4687,,,True,73
474,3,2025-05-31,148566,88616,8832,12364,4203,766,2527,,,True,57
474,3,2025-05-10,109458,77716,15481,19044,2040,339,808,,,True,80
474,5,2025-06-10,3975,2624,542,419,16,108,114,,,True,73
474,5,2025-05-13,365993,202750,11671,8654,7383,2547,678,,,True,45
474,5,2025-06-25,111592,77736,15743,16663,1468,1427,1410,,,True,72
474,5,2025-06-07,461035,310197,33579,84839,10164,4357,9083,,,True,83
475,6,2025-05-10,306458,231620,44923,19922,9422,2029,3065,,,True,63
475,6,2025-06-01,334579,272831,10699,58418,12264,8916,1628,,,True,85
475,6,2025-06-13,316927,265959,3372,44522,3887,6283,925,,,True,84
475,6,2025-07-02,400666,242810,14742,34216,18108,8664,1497,,,True,63
475,6,2025-06-21,313433,173781,13811,5589,3498,6499,1455,,,True,45
475,6,2025-06-22,167694,132251,17283,29939,955,244,2583,,,True,75
475,6,2025-07-04,6440,3846,446,722,280,169,47,,,True,82
476,5,2025-06-10,295866,205688,40614,23166,3863,7238,10765,,,True,71
476,5,2025-05-19,11766,8849,1394,145,254,74,319,,,True,49
476,5,2025-05-04,208735,117175,6212,38290,6887,5110,793,,,True,93
476,5,2025-05-09,317759,187334,44687,61088,1948,7522,13329,,,True,78
476,5,2025-06-09,469086,317983,46801,88716,18313,5058,13519,,,True,81
476,5,2025-05-30,278040,177035,5792,48552,11781,7454,1008,,,False,98
476,5,2025-05-25,71775,54744,9603,1594,2056,1345,2022,,,True,48
476,2,2025-07-01,220044,157486,25699,25494,8948,6172,2015,,,True,67
476,2,2025-06-14,119007,82271,4455,13071,5796,404,535,,,True,68
476,2,2025-06-17,102741,75590,9697,19651,234,257,2534,,,True,81
476,2,2025-06-11,417881,234794,4604,18253,13767,3866,558,,,True,57
476,2,2025-05-01,235844,173843,26008,40138,7355,667,2394,,,True,77
476,2,2025-05-22,466989,303100,16053,57556,19372,2808,3109,,,True,69
477,3,2025-05-27,289208,218404,37136,19142,11213,3374,4035,,,True,25
477,3,2025-04-29,211168,166025,12784,12875,5861,562,3240,,,True,36
477,3,2025-05-09,141846,110080,5721,12497,4302,2294,969,,,True,37
477,3,2025-06-01,335271,249733,33783,21198,15418,5626,6247,,,False,36
477,3,2025-05-26,458991,354572,52634,89121,14337,1180,5109,,,True,59
478,3,2023-08-21,416574,257487,25310,50670,10629,3832,,730,53140.95,True,
478,3,2023-09-06,353518,239043,24347,4770,1198,3556,,311,138579.97,True,
478,3,2023-07-16,483518,399182,26962,5490,22658,2816,,692,336618.09,True,
479,1,2023-07-25,203047,135956,28662,10946,3975,1927,,2618,1250484.82,True,
479,1,2023-07-16,4590,2612,100,437,140,82,,3,1386.59,True,
479,1,2023-08-05,175847,136936,16621,23035,3294,3001,,1060,382321.51,False,
479,1,2023-08-28,435683,338580,24650,68209,17470,3376,,1040,421442.48,True,
479,1,2023-07-29,191761,139876,4254,31057,2434,1204,,84,27975.10,False,
479,1,2023-07-20,369874,224038,51776,40752,14091,5507,,973,204805.96,True,
479,1,2023-08-29,222499,123823,11409,9310,2329,5924,,566,89441.18,True,
479,2,2023-07-14,79750,46936,6335,11135,3713,2038,,344,137717.77,True,
479,2,2023-08-04,86071,57506,2331,9477,4066,1390,,170,72266.96,True,
479,2,2023-08-11,423712,323826,28026,62901,18317,1635,,2728,469977.81,True,
479,2,2023-07-17,49581,28261,1623,2974,431,1058,,89,44243.71,True,
479,2,2023-08-12,218849,149228,4466,30164,2405,690,,342,153878.40,True,
479,2,2023-08-02,138753,80160,18702,1401,2925,2541,,709,335418.67,True,
479,2,2023-07-24,285056,186872,32393,3116,3835,7665,,2217,890396.79,True,
480,4,2023-09-06,55165,33754,7323,1739,1871,778,,424,182914.00,True,
480,4,2023-09-08,274360,202872,27709,26466,672,2218,,1069,322648.82,True,
480,4,2023-07-17,440158,297796,5154,9724,1816,10327,,353,131739.52,True,
480,4,2023-08-10,449179,264550,29571,9377,20133,6150,,2477,226162.90,True,
480,4,2023-07-13,64972,43943,3198,3998,2256,635,,222,109585.60,True,
480,4,2023-08-05,64517,40390,9664,4532,986,804,,476,72295.00,True,
480,1,2023-07-20,33240,24706,4495,5904,238,103,,77,35564.09,True,
480,1,2023-07-26,29238,18048,3594,5522,1188,112,,262,82378.87,True,
480,1,2023-09-10,482504,365175,31231,18288,20472,7412,,1506,264876.56,True,
480,1,2023-09-03,122984,71277,8687,21470,3621,1244,,423,166654.18,True,
481,1,2023-07-18,487275,363497,68407,64297,7425,6497,,6131,835089.86,True,
481,1,2023-08-25,358901,198674,28529,44409,12386,7009,,1660,492636.97,True,
481,1,2023-09-06,168916,115852,10574,5266,6796,2749,,1042,158028.63,True,
481,1,2023-07-25,169693,125606,24667,22290,4231,4292,,780,115738.78,True,
481,1,2023-08-11,343589,274504,44638,34039,7617,6351,,584,198051.78,True,
482,2,2023-07-21,40609,30445,5191,4138,1757,98,,511,205257.52,True,
482,2,2023-09-03,10220,5874,1171,1108,321,175,,85,12661.56,False,
482,2,2023-09-10,325639,214120,28998,23522,12896,9184,,374,70330.07,True,
482,2,2023-08-04,80800,56613,6810,7669,687,1013,,98,46475.19,True,
482,2,2023-07-27,318398,232965,42933,20607,6964,6185,,778,144893.23,True,
482,4,2023-07-23,468405,343539,38162,52096,17354,9381,,1733,699349.58,True,
482,4,2023-08-28,64850,38587,6710,2099,3040,689,,151,43203.64,True,
482,4,2023-08-12,462268,276462,20246,11764,7921,6978,,452,9541.00,True,
482,4,2023-08-13,437352,268646,56498,82723,19551,2001,,1454,350467.73,True,
482,4,2023-08-22,137446,79385,6748,5930,4533,2108,,154,26405.33,True,
482,4,2023-09-07,367259,255987,16751,67046,2188,9908,,1256,32273.43,True,
483,4,2024-10-02,470462,326662,12077,62760,10967,8896,,,,True,
483,4,2024-10-22,75721,49424,11119,10288,3772,374,,,,True,
483,4,2024-09-06,416568,270353,59704,75700,16883,442,,,,True,
484,3,2024-09-21,420311,353199,39913,35777,14248,2640,,,,True,
484,3,2024-10-16,307193,201048,9478,33455,9742,4069,,,,True,
484,3,2024-10-08,474707,271263,43492,12419,7932,1878,,,,True,
484,3,2024-10-09,39114,24321,1527,1185,950,252,,,,True,
484,3,2024-10-23,355126,200044,46728,30878,10391,10187,,,,True,
485,5,2024-08-20,95584,59113,3232,1562,2362,786,,,,True,
485,5,2024-08-28,465273,354147,57110,9889,17977,10775,,,,True,
485,5,2024-09-03,109132,79167,13829,6245,172,1776,,,,True,
485,5,2024-08-24,460812,314219,38102,46610,4287,3470,,,,True,
485,5,2024-08-23,222929,177167,25343,10099,4327,572,,,,False,
485,6,2024-09-02,485680,332565,41809,29768,14730,8360,,,,True,
485,6,2024-10-03,129659,92329,4878,17012,6385,1775,,,,True,
485,6,2024-08-15,121772,86837,2849,19564,2779,2491,,,,True,
485,6,2024-09-23,207954,124921,26602,14452,525,5372,,,,True,
485,6,2024-08-20,8498,4713,1172,1567,142,240,,,,True,
485,6,2024-09-05,448271,274045,21038,66107,15102,10575,,,,False,
485,6,2024-08-16,291692,231410,25975,44263,7687,3015,,,,True,
486,3,2024-10-14,310647,261746,36323,59858,8156,6943,,,,True,
486,3,2024-09-11,37279,31598,2596,2460,623,956,,,,True,
486,3,2024-10-08,113937,88079,8257,1488,2408,2364,,,,True,
486,3,2024-10-07,338472,276548,36465,17093,15355,1227,,,,True,
486,5,2024-10-01,309978,201397,35368,4605,4029,2157,,,,True,
486,5,2024-08-18,100278,62843,1804,10294,3160,2928,,,,False,
486,5,2024-08-20,497480,305687,44829,66614,1167,1904,,,,True,
487,6,2022-02-20,271745,160024,20857,44355,5480,6797,,1050,370157.41,True,
487,6,2022-02-15,226782,162753,31848,12774,4229,5418,,1239,481388.81,True,
487,6,2022-03-22,438006,258563,44886,6383,15815,3217,,3709,1747771.94,True,
487,6,2022-04-02,63229,37230,7841,12484,2871,1434,,102,18959.78,True,
487,4,2022-02-16,483051,407478,11506,60310,19471,14032,,544,235364.63,True,
487,4,2022-03-15,392383,246775,21603,28275,13928,11758,,1662,607049.93,True,
487,4,2022-03-06,432708,332641,20292,86217,1145,4380,,304,145834.65,True,
487,4,2022-03-30,45022,37914,6256,8347,1514,593,,511,79047.57,True,
487,4,2022-04-16,91877,51869,10300,12195,3688,1694,,656,89552.21,True,
487,4,2022-04-17,13102,7487,1753,2282,63,344,,72,23183.30,True,
487,4,2022-02-14,330842,229480,29751,56293,13031,2938,,1457,245472.49,True,
488,6,2022-02-15,20113,11197,2209,1175,373,383,,98,39212.61,True,
488,6,2022-02-19,281250,223008,16633,22118,542,8384,,992,307922.30,True,
488,6,2022-03-23,208283,141111,11304,18785,1056,1370,,153,37614.45,True,
488,4,2022-02-25,89963,67497,2244,14820,1645,1867,,97,27868.00,True,
488,4,2022-04-19,297322,192953,3909,16546,5224,482,,344,160388.67,True,
488,4,2022-02-28,261206,163780,25721,36546,6417,6351,,2240,1088428.23,True,
489,2,2022-02-26,367810,229605,33747,31771,1411,4231,,3263,221320.47,True,
489,2,2022-02-19,483175,308148,30518,43335,9135,13771,,1692,766866.10,True,
489,2,2022-03-15,358685,230452,50863,40540,3614,9665,,816,50795.01,True,
489,2,2022-03-06,127419,103105,12560,7855,4784,2642,,993,464821.38,True,
489,6,2022-04-13,480458,384523,70145,87829,14023,4740,,6314,1867224.06,True,
489,6,2022-03-27,178630,143836,23391,10443,3725,4747,,1908,179810.29,True,
489,6,2022-02-25,294284,227315,35925,30582,557,8466,,2790,696498.15,True,
489,6,2022-03-20,353646,279968,24234,20646,10268,9842,,1229,51295.48,True,
490,4,2022-03-30,64787,43863,8327,7684,1038,882,,426,95445.04,True,
490,4,2022-02-28,395576,224375,37772,48174,12052,10652,,934,394642.83,True,
490,4,2022-02-26,302943,226403,28952,9546,6763,5392,,2492,1062786.48,True,
490,4,2022-04-13,186641,126195,24268,13163,1254,3587,,2089,479037.34,True,
491,2,2025-01-09,159365,128562,19110,16051,3917,3971,,,,True,
491,2,2025-01-10,18351,12049,1340,3138,867,47,,,,True,
491,2,2025-01-20,499431,387039,53743,39153,24059,4207,,,,True,
491,2,2024-12-25,335991,268529,32566,43130,9197,4801,,,,True,
491,2,2024-12-30,194592,129760,19107,20085,9250,1701,,,,True,
491,2,2024-12-01,141578,93028,15935,20501,4682,1744,,,,True,
491,2,2025-01-23,395202,297165,15599,66130,13754,11530,,,,False,
491,5,2024-11-30,5671,4285,184,1057,136,92,,,,True,
491,5,2025-01-04,406634,241082,26215,29329,10518,6966,,,,True,
491,5,2024-12-20,376618,269883,56016,63981,16309,8408,,,,True,
491,5,2024-12-12,224045,178131,2957,19682,4875,4188,,,,False,
491,5,2025-01-17,334063,202515,25073,46586,5346,5574,,,,True,
492,6,2025-01-20,30191,25304,2851,2585,181,340,,,,True,
492,6,2025-01-19,456981,358400,48123,26801,6686,1864,,,,True,
492,6,2024-12-17,296330,251433,27291,24898,14015,3977,,,,True,
492,6,2024-12-11,448519,359221,34043,19279,13797,4926,,,,True,
492,6,2025-01-12,318448,182211,22225,32011,1285,6089,,,,True,
492,6,2024-12-22,28534,19787,469,3125,303,652,,,,True,
492,6,2024-12-01,432947,333840,5443,21480,16784,4195,,,,True,
493,4,2025-01-04,146623,108069,3471,1571,5152,3007,,,,True,
493,4,2025-01-23,476357,349283,12621,63128,4550,12177,,,,True,
493,4,2025-01-13,138305,77703,2703,4194,1193,1991,,,,True,
493,4,2024-12-10,50009,31453,6905,6107,284,169,,,,True,
493,4,2025-01-16,425026,257807,17965,69952,16031,1159,,,,True,
493,4,2025-01-17,499648,332481,35230,46075,14691,2733,,,,True,
494,1,2025-01-20,378517,262880,50446,52397,16795,3528,,,,True,
494,1,2024-12-11,263120,168389,11558,38601,3374,5053,,,,True,
494,1,2025-01-03,170633,96597,7526,28170,6282,4496,,,,True,
