collaboration_id,creator_id,campaign_id,brand_id,company_id,creator_name,niche,follower_count,platform_name,brand_name,industry,company_name,campaign_name,campaign_type,campaign_goal,start_date,end_date,budget,campaign_duration_days,content_type,payment_amount,metric_date,impressions,unique_reach,clicks,likes,shares,comments,leads,conversions,revenue_generated,is_verified,lead_quality_score,engagement_rate,ctr,unique_reach_rate,cpm,cpl,cpa,roas,conversion_rate,lead_conversion_rate,impressions_per_day,budget_utilisation_pct
545,68,185,94,47,Victor Morris,Travel,1766320,Facebook,Santana-Byrd,Travel,Blair PLC,Holiday 2022: Centralized asynchronous secured line Spotlight,Giveaway,Engagement,2024-11-06,2025-01-09,119425.85,64,Post,29954.59,2024-12-13,200563,148855,28432,15284,8686,5872,,,,True,,14.88,14.18,,,,,,,,3133.80,25.08
546,460,185,94,47,Ashley Moreno,Fashion,422454,Tiktok,Santana-Byrd,Travel,Blair PLC,Holiday 2022: Centralized asynchronous secured line Spotlight,Giveaway,Engagement,2024-11-06,2025-01-09,119425.85,64,Post,38792.52,2024-12-23,149826,86856,9866,14463,7156,4480,,,,True,,17.42,6.58,,,,,,,,2341.03,32.48
546,460,185,94,47,Ashley Moreno,Fashion,422454,Tiktok,Santana-Byrd,Travel,Blair PLC,Holiday 2022: Centralized asynchronous secured line Spotlight,Giveaway,Engagement,2024-11-06,2025-01-09,119425.85,64,Post,38792.52,2024-11-19,422311,305754,45207,20409,3083,12083,,,,True,,8.42,10.70,,,,,,,,6598.61,32.48
546,460,185,94,47,Ashley Moreno,Fashion,422454,Tiktok,Santana-Byrd,Travel,Blair PLC,Holiday 2022: Centralized asynchronous secured line Spotlight,Giveaway,Engagement,2024-11-06,2025-01-09,119425.85,64,Post,38792.52,2024-11-12,315847,210009,12803,7933,6841,3188,,,,True,,5.69,4.05,,,,,,,,4935.11,32.48
547,76,186,95,47,Thomas Peterson,Beauty,1610568,X (Twitter),Brock-Mcdonald,Beauty,Blair PLC,Sharable impactful hierarchy Launch Campaign 2024,Giveaway,Engagement,2023-06-10,2023-07-25,27866.28,45,Live,19179.81,2023-06-17,351781,196003,11557,50629,15579,3186,,,,True,,19.73,3.29,,,,,,,,7817.36,68.83
547,76,186,95,47,Thomas Peterson,Beauty,1610568,X (Twitter),Brock-Mcdonald,Beauty,Blair PLC,Sharable impactful hierarchy Launch Campaign 2024,Giveaway,Engagement,2023-06-10,2023-07-25,27866.28,45,Live,19179.81,2023-06-18,294005,243356,24686,24003,8764,3735,,,,True,,12.42,8.40,,,,,,,,6533.44,68.83
547,76,186,95,47,Thomas Peterson,Beauty,1610568,X (Twitter),Brock-Mcdonald,Beauty,Blair PLC,Sharable impactful hierarchy Launch Campaign 2024,Giveaway,Engagement,2023-06-10,2023-07-25,27866.28,45,Live,19179.81,2023-06-11,63981,39710,4121,6558,2467,1030,,,,True,,15.72,6.44,,,,,,,,1421.80,68.83
547,76,186,95,47,Thomas Peterson,Beauty,1610568,X (Twitter),Brock-Mcdonald,Beauty,Blair PLC,Sharable impactful hierarchy Launch Campaign 2024,Giveaway,Engagement,2023-06-10,2023-07-25,27866.28,45,Live,19179.81,2023-07-18,317345,268807,20538,55727,8393,4724,,,,True,,21.69,6.47,,,,,,,,7052.11,68.83
547,76,186,95,47,Thomas Peterson,Beauty,1610568,X (Twitter),Brock-Mcdonald,Beauty,Blair PLC,Sharable impactful hierarchy Launch Campaign 2024,Giveaway,Engagement,2023-06-10,2023-07-25,27866.28,45,Live,19179.81,2023-06-29,296641,244394,43952,19706,8134,2355,,,,True,,10.18,14.82,,,,,,,,6592.02,68.83
547,76,186,95,47,Thomas Peterson,Beauty,1610568,X (Twitter),Brock-Mcdonald,Beauty,Blair PLC,Sharable impactful hierarchy Launch Campaign 2024,Giveaway,Engagement,2023-06-10,2023-07-25,27866.28,45,Live,19179.81,2023-07-01,391558,300501,38079,49290,13572,9361,,,,True,,18.45,9.72,,,,,,,,8701.29,68.83
547,76,186,95,47,Thomas Peterson,Beauty,1610568,X (Twitter),Brock-Mcdonald,Beauty,Blair PLC,Sharable impactful hierarchy Launch Campaign 2024,Giveaway,Engagement,2023-06-10,2023-07-25,27866.28,45,Live,19179.81,2023-06-26,146691,88876,2561,5304,2304,1608,,,,True,,6.28,1.75,,,,,,,,3259.80,68.83
548,474,187,96,48,Joel Jackson,Beauty,1474098,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-05-08,434198,323377,37751,27215,1600,4433,,,,True,,7.66,8.69,74.48,22.93,,,,,,5295.10,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-03-25,322225,200973,8811,18684,12919,2557,,,,True,,10.60,2.73,62.37,30.90,,,,,,3929.57,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-03-24,293498,244245,4208,20453,7817,5386,,,,True,,11.47,1.43,83.22,33.93,,,,,,3579.24,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-04-28,377766,261001,5332,17514,12484,7214,,,,True,,9.85,1.41,69.09,26.36,,,,,,4606.90,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-04-18,315403,232886,46653,26746,14975,7975,,,,True,,15.76,14.79,73.84,31.57,,,,,,3846.38,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-05-14,251184,190267,13219,34797,5105,2034,,,,True,,16.70,5.26,75.75,39.64,,,,,,3063.22,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Youtube,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-05-17,213563,164301,24105,36660,4516,2714,,,,True,,20.55,11.29,76.93,46.63,,,,,,2604.43,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Youtube,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-03-25,119231,92962,7741,19114,816,155,,,,True,,16.85,6.49,77.97,83.51,,,,,,1454.04,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Youtube,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-05-07,133073,89254,8154,22191,3830,1879,,,,True,,20.97,6.13,67.07,74.83,,,,,,1622.84,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Youtube,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-04-09,118463,79162,5646,22690,1560,1000,,,,True,,21.31,4.77,66.82,84.05,,,,,,1444.67,8.31
548,474,187,96,48,Joel Jackson,Beauty,1474098,Youtube,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9957.39,2024-05-08,176914,112549,5037,23710,3473,425,,,,True,,15.61,2.85,63.62,56.28,,,,,,2157.49,8.31
549,83,187,96,48,Michael Holloway,Tech,1395411,Tiktok,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,17812.21,2024-03-26,323326,202033,14760,34420,8761,8922,,,,True,,16.11,4.57,62.49,55.09,,,,,,3943.00,14.87
549,83,187,96,48,Michael Holloway,Tech,1395411,Tiktok,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,17812.21,2024-04-08,309421,185302,3907,17562,6151,541,,,,True,,7.84,1.26,59.89,57.57,,,,,,3773.43,14.87
549,83,187,96,48,Michael Holloway,Tech,1395411,Tiktok,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,17812.21,2024-05-23,209893,148476,20288,25973,604,694,,,,True,,12.99,9.67,70.74,84.86,,,,,,2559.67,14.87
549,83,187,96,48,Michael Holloway,Tech,1395411,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,17812.21,2024-04-10,423153,270877,60486,75974,2969,4267,,,,True,,19.66,14.29,64.01,42.09,,,,,,5160.40,14.87
549,83,187,96,48,Michael Holloway,Tech,1395411,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,17812.21,2024-03-28,269999,204349,28978,10158,5868,3536,,,,True,,7.25,10.73,75.69,65.97,,,,,,3292.67,14.87
549,83,187,96,48,Michael Holloway,Tech,1395411,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,17812.21,2024-04-26,342154,271409,26432,56350,12551,8696,,,,True,,22.68,7.73,79.32,52.06,,,,,,4172.61,14.87
549,83,187,96,48,Michael Holloway,Tech,1395411,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,17812.21,2024-04-03,103967,82268,4332,17414,2324,2640,,,,True,,21.52,4.17,79.13,171.33,,,,,,1267.89,14.87
550,365,187,96,48,Jamie Baird,Beauty,44854,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-03-19,134978,106491,9810,26050,690,3535,,,,True,,22.43,7.27,78.90,153.44,,,,,,1646.07,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-03-28,495766,298735,44886,83268,17862,5729,,,,True,,21.55,9.05,60.26,41.78,,,,,,6045.93,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-05-26,148004,84302,5910,16514,604,2940,,,,True,,13.55,3.99,56.96,139.93,,,,,,1804.93,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-04-20,255743,208768,26487,33580,4874,1298,,,,True,,15.54,10.36,81.63,80.98,,,,,,3118.82,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-05-03,429476,321130,7995,66379,11827,9613,,,,True,,20.45,1.86,74.77,48.22,,,,,,5237.51,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-05-02,354613,213497,16469,49016,1677,6545,,,,True,,16.14,4.64,60.21,58.40,,,,,,4324.55,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-04-22,269466,198137,29304,28812,8213,7244,,,,True,,16.43,10.87,73.53,76.86,,,,,,3286.17,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-05-10,434272,282356,17233,76663,14066,10831,,,,True,,23.39,3.97,65.02,47.69,,,,,,5296.00,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-03-25,375408,315042,26341,62913,10179,9776,,,,True,,22.07,7.02,83.92,55.17,,,,,,4578.15,17.29
550,365,187,96,48,Jamie Baird,Beauty,44854,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,20710.85,2024-04-02,339462,186941,36356,36364,14240,2781,,,,True,,15.73,10.71,55.07,61.01,,,,,,4139.78,17.29
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-04-22,243349,182949,23502,25689,9010,373,,,,True,,14.41,9.66,75.18,78.43,,,,,,2967.67,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-05-14,281348,229413,8271,16735,10734,5761,,,,True,,11.81,2.94,81.54,67.84,,,,,,3431.07,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-04-28,141761,95731,8390,4949,2930,236,,,,True,,5.72,5.92,67.53,134.63,,,,,,1728.79,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-03-26,226340,131864,22043,35904,4094,4111,,,,True,,19.49,9.74,58.26,84.32,,,,,,2760.24,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-04-17,230992,137823,10019,2356,1576,3815,,,,True,,3.35,4.34,59.67,82.62,,,,,,2816.98,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-04-18,119985,100760,11210,6905,5364,2759,,,,True,,12.52,9.34,83.98,159.06,,,,,,1463.23,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Instagram,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-03-22,361186,233371,37630,7810,17879,8527,,,,True,,9.47,10.42,64.61,52.84,,,,,,4404.71,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-05-29,20394,12684,979,3036,652,579,,,,True,,20.92,4.80,62.19,935.83,,,,,,248.71,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-05-01,83892,68286,2508,15082,2884,1954,,,,True,,23.74,2.99,81.40,227.50,,,,,,1023.07,15.94
551,275,187,96,48,Arthur Mcneil,Fitness,1171573,Pinterest,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,19085.28,2024-03-23,182004,151391,20289,15049,1498,2847,,,,True,,10.66,11.15,83.18,104.86,,,,,,2219.56,15.94
552,147,187,96,48,Brian Harris,Food,1657195,Facebook,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-05-05,437914,370151,18445,24593,12893,4111,,,,True,,9.50,4.21,84.53,22.26,,,,,,5340.41,8.14
552,147,187,96,48,Brian Harris,Food,1657195,Facebook,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-04-30,303723,229192,6415,34170,7870,7014,,,,True,,16.15,2.11,75.46,32.10,,,,,,3703.94,8.14
552,147,187,96,48,Brian Harris,Food,1657195,Facebook,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-05-12,278768,230356,33432,30825,11962,5766,,,,True,,17.42,11.99,82.63,34.97,,,,,,3399.61,8.14
552,147,187,96,48,Brian Harris,Food,1657195,Facebook,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-04-14,448210,256087,42289,41285,8384,8811,,,,True,,13.05,9.44,57.14,21.75,,,,,,5465.98,8.14
552,147,187,96,48,Brian Harris,Food,1657195,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-04-23,83004,62318,8719,6778,1985,2239,,,,True,,13.25,10.50,75.08,117.46,,,,,,1012.24,8.14
552,147,187,96,48,Brian Harris,Food,1657195,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-05-07,235123,136329,19938,30891,5387,3783,,,,True,,17.04,8.48,57.98,41.47,,,,,,2867.35,8.14
552,147,187,96,48,Brian Harris,Food,1657195,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-03-19,28525,22489,2490,457,213,430,,,,True,,3.86,8.73,78.84,341.79,,,,,,347.87,8.14
552,147,187,96,48,Brian Harris,Food,1657195,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-05-13,348108,286102,5705,29963,15601,9546,,,,True,,15.83,1.64,82.19,28.01,,,,,,4245.22,8.14
552,147,187,96,48,Brian Harris,Food,1657195,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-06-07,151248,92631,1954,12975,2075,2488,,,,True,,11.60,1.29,61.24,64.46,,,,,,1844.49,8.14
552,147,187,96,48,Brian Harris,Food,1657195,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-04-29,259986,157822,8705,9962,8274,2185,,,,True,,7.85,3.35,60.70,37.50,,,,,,3170.56,8.14
552,147,187,96,48,Brian Harris,Food,1657195,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Summer 2025: Robust systematic toolset Spotlight,Boosted Content,Reach,2024-03-17,2024-06-07,119762.61,82,Video,9749.44,2024-05-09,141489,78372,10876,18497,4122,472,,,,True,,16.32,7.69,55.39,68.91,,,,,,1725.48,8.14
553,163,188,96,48,Kyle Chambers,Beauty,664590,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-03-23,256508,211089,24486,49858,1161,3193,,,,True,,21.13,9.55,,,,,,,,6750.21,74.36
553,163,188,96,48,Kyle Chambers,Beauty,664590,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-03-30,132974,110148,17958,3415,4294,3919,,,,True,,8.74,13.50,,,,,,,,3499.32,74.36
553,163,188,96,48,Kyle Chambers,Beauty,664590,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-03-27,220856,139664,4257,3433,7735,1629,,,,True,,5.79,1.93,,,,,,,,5812.00,74.36
553,163,188,96,48,Kyle Chambers,Beauty,664590,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-04-03,179623,121441,5195,25720,399,1471,,,,True,,15.36,2.89,,,,,,,,4726.92,74.36
553,163,188,96,48,Kyle Chambers,Beauty,664590,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-03-26,472930,387099,54460,5756,592,10574,,,,True,,3.58,11.52,,,,,,,,12445.53,74.36
553,163,188,96,48,Kyle Chambers,Beauty,664590,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-04-04,454424,321490,15898,33082,22480,12774,,,,True,,15.04,3.50,,,,,,,,11958.53,74.36
553,163,188,96,48,Kyle Chambers,Beauty,664590,X (Twitter),Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-04-17,258602,165133,31815,21413,5042,5476,,,,True,,12.35,12.30,,,,,,,,6805.32,74.36
553,163,188,96,48,Kyle Chambers,Beauty,664590,Facebook,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-04-27,421423,269301,37030,57336,2412,6418,,,,True,,15.70,8.79,,,,,,,,11090.08,74.36
553,163,188,96,48,Kyle Chambers,Beauty,664590,Facebook,Coffey-Phillips,Gaming,"Walter, Edwards and Rios",Coffey-Phillips 2024 Brand Awareness Push,Sponsored Post,Engagement,2024-03-23,2024-04-30,8096.16,38,Reel,6020.56,2024-03-24,25793,20304,479,2483,839,393,,,,True,,14.40,1.86,,,,,,,,678.76,74.36
554,106,189,97,49,Willie Henry,Travel,1933578,Facebook,"Mccall, Hanson and Alvarado",Tech,Arnold Ltd,"Mccall, Hanson and Alvarado Lead Generation Initiative 2023",Sign-Up Drive,Lead Generation,2024-12-05,2025-02-13,86058.59,70,Blog,29473.70,2024-12-26,241217,144315,22947,25501,3281,4582,6562,,,True,44,13.83,9.51,,,4.49,,,,28.60,3445.96,34.25
554,106,189,97,49,Willie Henry,Travel,1933578,Facebook,"Mccall, Hanson and Alvarado",Tech,Arnold Ltd,"Mccall, Hanson and Alvarado Lead Generation Initiative 2023",Sign-Up Drive,Lead Generation,2024-12-05,2025-02-13,86058.59,70,Blog,29473.70,2024-12-14,381350,221724,8887,8229,6825,4702,1477,,,True,23,5.18,2.33,,,19.96,,,,16.62,5447.86,34.25
554,106,189,97,49,Willie Henry,Travel,1933578,Facebook,"Mccall, Hanson and Alvarado",Tech,Arnold Ltd,"Mccall, Hanson and Alvarado Lead Generation Initiative 2023",Sign-Up Drive,Lead Generation,2024-12-05,2025-02-13,86058.59,70,Blog,29473.70,2025-01-06,283275,209322,20859,22459,8508,7565,5243,,,True,34,13.60,7.36,,,5.62,,,,25.14,4046.79,34.25
554,106,189,97,49,Willie Henry,Travel,1933578,Facebook,"Mccall, Hanson and Alvarado",Tech,Arnold Ltd,"Mccall, Hanson and Alvarado Lead Generation Initiative 2023",Sign-Up Drive,Lead Generation,2024-12-05,2025-02-13,86058.59,70,Blog,29473.70,2024-12-20,242284,196542,13283,29540,8884,2206,2288,,,True,52,16.77,5.48,,,12.88,,,,17.23,3461.20,34.25
554,106,189,97,49,Willie Henry,Travel,1933578,Facebook,"Mccall, Hanson and Alvarado",Tech,Arnold Ltd,"Mccall, Hanson and Alvarado Lead Generation Initiative 2023",Sign-Up Drive,Lead Generation,2024-12-05,2025-02-13,86058.59,70,Blog,29473.70,2025-02-10,437471,368283,54494,67624,15788,7846,11250,,,True,56,20.86,12.46,,,2.62,,,,20.64,6249.59,34.25
